season,season_elo,team_id
2012,1045.7092772,1192
2013,1047.63581173,1192
2014,1163.23979932,1192
2015,1152.51160416,1192
2016,1297.77735547,1192
2017,1280.22570364,1192
1985,1435.79259404,1193
1986,1556.97410277,1193
1987,1523.65377063,1193
1988,1395.23672674,1193
1989,1323.70064136,1193
1990,1315.92417879,1193
1991,1309.82809037,1193
1992,1352.56340288,1193
1993,1407.4203761,1193
1994,1335.10784164,1193
1995,1356.75073715,1193
1996,1471.01802234,1193
1997,1430.1691363,1193
1998,1407.10394794,1193
1999,1406.63201768,1193
2000,1464.84632228,1193
2001,1444.00098107,1193
2002,1449.15355357,1193
2003,1511.712636,1193
2004,1570.08113384,1193
2005,1516.77509762,1193
2006,1399.45797627,1193
2007,1418.97114719,1193
2008,1415.04510245,1193
2009,1445.28636902,1193
2010,1547.57448953,1193
2011,1592.14345105,1193
2012,1612.75751621,1193
2013,1516.76319064,1193
2014,1363.37573882,1193
2015,1297.46110346,1193
2016,1417.19424628,1193
2017,1429.60827384,1193
1994,1262.87407114,1194
1995,1212.57957331,1194
1996,1252.98535761,1194
1997,1335.74415536,1194
1998,1203.52378319,1194
1999,1146.57604769,1194
2000,1034.10761076,1194
2001,1074.1181636,1194
2002,1269.19986151,1194
2003,1216.97156209,1194
2004,1251.52963019,1194
2005,1308.42173577,1194
2006,1370.46497837,1194
2007,1432.47617105,1194
2008,1415.37781455,1194
2009,1303.85668255,1194
2010,1393.80381025,1194
2011,1502.97557629,1194
2012,1434.16539803,1194
2013,1417.37890924,1194
2014,1402.59071794,1194
2015,1351.50303143,1194
2016,1319.1124938,1194
2017,1329.90458503,1194
2008,1332.53653801,1195
2009,1264.15206968,1195
2010,1208.01440025,1195
2011,1236.58957374,1195
2012,1327.74776106,1195
2013,1484.65728226,1195
2014,1491.7208939,1195
2015,1515.4751462,1195
2016,1502.61061009,1195
2017,1547.97959414,1195
1985,1551.87495013,1196
1986,1589.17074856,1196
1987,1683.36853493,1196
1988,1717.48364368,1196
1989,1702.47086236,1196
1990,1534.61058587,1196
1991,1548.3254285,1196
1992,1608.61733565,1196
1993,1654.15914156,1196
1994,1783.71649206,1196
1995,1792.89084943,1196
1996,1700.18628536,1196
1997,1633.01446229,1196
1998,1657.73138427,1196
1999,1777.60656457,1196
2000,1885.01242842,1196
2001,1934.28436704,1196
2002,1942.22476376,1196
2003,1959.62310183,1196
2004,1922.81898435,1196
2005,1964.3137381,1196
2006,1993.50232559,1196
2007,2016.43427664,1196
2008,1881.93452797,1196
2009,1877.93702477,1196
2010,1836.43734965,1196
2011,1909.82342886,1196
2012,1902.09493703,1196
2013,1983.85128752,1196
2014,2068.36354784,1196
2015,1895.60335407,1196
2016,1833.9474908,1196
2017,1944.48447597,1196
1985,1454.08098561,1197
1986,1400.45498343,1197
1987,1422.7638196,1197
1988,1464.33813387,1197
1989,1479.73788625,1197
1990,1477.17573695,1197
1991,1433.68934994,1197
1992,1427.01560484,1197
1993,1305.25881498,1197
1994,1178.24328164,1197
1995,1108.07992754,1197
1996,1070.78165921,1197
1997,1115.10107174,1197
1998,1181.47361487,1197
1999,1223.22522258,1197
2000,1159.63439536,1197
2001,1077.00233707,1197
2002,1139.37547548,1197
2003,1269.38790026,1197
2004,1312.72414114,1197
2005,1277.84887992,1197
2006,1274.24072394,1197
2007,1329.20516187,1197
2008,1297.87956762,1197
2009,1205.63209946,1197
2010,1147.31096213,1197
2011,1127.03474046,1197
2012,1106.78827928,1197
2013,1083.73140301,1197
2014,1156.59404767,1197
2015,1037.9468975,1197
2016,1002.74532339,1197
2017,1011.72782154,1197
1988,1373.8080478,1198
1989,1305.24328702,1198
1990,1201.96814288,1198
1991,1161.81589857,1198
1992,1177.08119717,1198
1993,1297.87749216,1198
1994,1304.49090948,1198
1995,1304.92517549,1198
1996,1260.73017274,1198
1997,1408.46269438,1198
1998,1528.25032669,1198
1999,1563.2620385,1198
2000,1521.54790239,1198
2001,1414.73120914,1198
2002,1357.69903623,1198
2003,1345.13447011,1198
2004,1258.79702055,1198
2005,1337.81943628,1198
2006,1325.69467429,1198
2007,1330.64495725,1198
2008,1330.22130134,1198
2009,1350.54496062,1198
2010,1280.80262262,1198
2011,1294.58373781,1198
2012,1336.47093322,1198
2013,1431.98364534,1198
2014,1439.55000498,1198
2015,1413.09970854,1198
2016,1400.06915487,1198
2017,1323.48362511,1198
1985,1509.1766002,1199
1986,1465.43434845,1199
1987,1568.77529846,1199
1988,1643.95946103,1199
1989,1730.82137503,1199
1990,1654.87159914,1199
1991,1700.504123,1199
1992,1775.29048745,1199
1993,1827.67121974,1199
1994,1766.51183986,1199
1995,1702.53578571,1199
1996,1707.7858519,1199
1997,1750.28009096,1199
1998,1764.86200049,1199
1999,1712.71210821,1199
2000,1664.13825302,1199
2001,1606.30489879,1199
2002,1581.84773504,1199
2003,1642.70728943,1199
2004,1714.05015272,1199
2005,1644.77930874,1199
2006,1737.79029908,1199
2007,1787.51979405,1199
2008,1786.9308825,1199
2009,1844.86097294,1199
2010,1859.79676263,1199
2011,1861.7242859,1199
2012,1907.62081795,1199
2013,1765.82530149,1199
2014,1799.31170681,1199
2015,1748.06895173,1199
2016,1767.7899515,1199
2017,1866.09244566,1199
1985,1570.75451256,1200
1986,1512.52429302,1200
1987,1498.40259906,1200
1988,1525.25379424,1200
1989,1500.20774351,1200
1990,1569.48248278,1200
1991,1626.17445202,1200
1992,1598.89590742,1200
1993,1472.637044,1200
1994,1390.28993526,1200
1995,1329.80844072,1200
1996,1281.06340307,1200
1997,1274.89611029,1200
1998,1316.14314737,1200
1999,1419.98938574,1200
2000,1506.68878356,1200
2001,1492.24212856,1200
2002,1447.45404828,1200
2003,1313.35399221,1200
2004,1320.51019645,1200
2005,1458.1226917,1200
2006,1558.40833481,1200
2007,1596.48452188,1200
2008,1541.17499871,1200
2009,1323.3988331,1200
2010,1237.69692966,1200
2011,1248.98531297,1200
2012,1307.86178625,1200
2013,1326.08257923,1200
2014,1345.55490825,1200
2015,1400.68156509,1200
2016,1504.42897106,1200
2017,1478.29412392,1200
1985,1577.32998331,1201
1986,1509.73412791,1201
1987,1399.80680964,1201
1988,1392.241676,1201
1989,1473.31628291,1201
1990,1464.30820447,1201
1991,1515.4815957,1201
1992,1493.36974721,1201
1993,1452.21489008,1201
1994,1592.12683167,1201
1995,1525.45639412,1201
1996,1587.64134968,1201
1997,1628.27275913,1201
1998,1662.9088028,1201
1999,1671.79981962,1201
2000,1695.77710232,1201
2001,1755.33809353,1201
2002,1681.45915629,1201
2003,1684.56749823,1201
2004,1623.2833928,1201
2005,1579.4106161,1201
2006,1568.24178459,1201
2007,1624.09746856,1201
2008,1542.22819363,1201
2009,1457.9894741,1201
2010,1482.33583112,1201
2011,1486.81458679,1201
2012,1478.5488642,1201
2013,1532.79433906,1201
2014,1586.54364513,1201
2015,1559.84608949,1201
2016,1661.2897476,1201
2017,1669.90440792,1201
1985,1370.68119023,1202
1986,1346.49516015,1202
1987,1438.60374656,1202
1988,1467.95414845,1202
1989,1452.65898674,1202
1990,1413.60535401,1202
1991,1525.93138335,1202
1992,1543.99152215,1202
1993,1487.42657862,1202
1994,1406.12740779,1202
1995,1374.57467448,1202
1996,1329.83905112,1202
1997,1297.90591181,1202
1998,1241.51451829,1202
1999,1288.13832664,1202
2000,1319.58078548,1202
2001,1309.4643716,1202
2002,1360.31960102,1202
2003,1370.69418392,1202
2004,1420.26514355,1202
2005,1435.40265861,1202
2006,1415.64302458,1202
2007,1419.02205322,1202
2008,1311.41677121,1202
2009,1223.86968936,1202
2010,1285.25858236,1202
2011,1460.75573016,1202
2012,1418.09787096,1202
2013,1238.28590461,1202
2014,1198.70843941,1202
2015,1205.08733979,1202
2016,1332.10615888,1202
2017,1439.85866774,1202
1985,1516.59193501,1203
1986,1465.5094363,1203
1987,1415.51837806,1203
1988,1427.3303445,1203
1989,1269.04695106,1203
1990,1365.05560532,1203
1991,1528.55618941,1203
1992,1543.37926862,1203
1993,1660.2582345,1203
1994,1694.10582048,1203
1995,1670.39268917,1203
1996,1767.53746133,1203
1997,1752.9947062,1203
1998,1788.51292442,1203
1999,1782.21149985,1203
2000,1687.65132141,1203
2001,1653.4187131,1203
2002,1546.05253361,1203
2003,1560.45525852,1203
2004,1669.66387878,1203
2005,1781.59682403,1203
2006,1846.10327786,1203
2007,1787.70513275,1203
2008,1597.12074085,1203
2009,1502.954878,1203
2010,1531.51329024,1203
2011,1537.39760173,1203
2012,1500.32884231,1203
2013,1541.33766686,1203
2014,1692.84307496,1203
2015,1704.75666301,1203
2016,1725.57126395,1203
2017,1692.11688578,1203
1985,1598.58075889,1204
1986,1539.79107001,1204
1987,1547.05655366,1204
1988,1615.9351359,1204
1989,1648.77809641,1204
1990,1573.30797031,1204
1991,1556.25941744,1204
1992,1599.79374894,1204
1993,1592.44084464,1204
1994,1530.86565823,1204
1995,1340.99730035,1204
1996,1192.11550777,1204
1997,1191.2016927,1204
1998,1225.2324472,1204
1999,1253.91021231,1204
2000,1317.08981103,1204
2001,1373.55802595,1204
2002,1425.74222194,1204
2003,1406.64367448,1204
2004,1500.63016671,1204
2005,1499.14117349,1204
2006,1551.53464535,1204
2007,1466.59769905,1204
2008,1498.39408274,1204
2009,1325.21119494,1204
2010,1262.57440857,1204
2011,1165.04757105,1204
2012,1293.82040332,1204
2013,1338.8677085,1204
2014,1313.070786,1204
2015,1442.07904211,1204
2016,1398.76301907,1204
2017,1436.58908569,1204
2003,1320.4863522,1205
2004,1261.02317167,1205
2005,1379.81967844,1205
2006,1401.8527514,1205
2007,1311.83779926,1205
2008,1396.82500687,1205
2009,1350.84326395,1205
2010,1240.4922735,1205
2011,1259.46578139,1205
2012,1249.88098298,1205
2013,1389.08126327,1205
2014,1384.31718039,1205
2015,1389.45332909,1205
2016,1368.09019816,1205
2017,1421.98465382,1205
1985,1569.54581681,1206
1986,1595.58427077,1206
1987,1563.40547137,1206
1988,1586.60543947,1206
1989,1597.82865366,1206
1990,1553.71475916,1206
1991,1530.3323769,1206
1992,1355.16301818,1206
1993,1283.07713679,1206
1994,1332.97586195,1206
1995,1267.35105616,1206
1996,1334.50468787,1206
1997,1319.15438644,1206
1998,1344.04837635,1206
1999,1528.61337928,1206
2000,1573.81009156,1206
2001,1611.51683999,1206
2002,1609.86074112,1206
2003,1587.22043384,1206
2004,1636.23738455,1206
2005,1600.89056702,1206
2006,1699.46875522,1206
2007,1643.21310577,1206
2008,1685.37586425,1206
2009,1670.58140764,1206
2010,1600.09140198,1206
2011,1742.2380563,1206
2012,1711.55514894,1206
2013,1612.28738725,1206
2014,1548.24032207,1206
2015,1494.18951282,1206
2016,1473.2442568,1206
2017,1581.34345966,1206
1985,1730.93821556,1207
1986,1773.79449688,1207
1987,1821.44883194,1207
1988,1788.48098582,1207
1989,1883.41369017,1207
1990,1897.5726321,1207
1991,1817.38257436,1207
1992,1807.98848769,1207
1993,1759.99567925,1207
1994,1803.34232696,1207
1995,1827.51350523,1207
1996,1908.794176,1207
1997,1850.24432151,1207
1998,1745.60916963,1207
1999,1715.59381893,1207
2000,1699.36471218,1207
2001,1768.9369932,1207
2002,1796.94580235,1207
2003,1734.45911019,1207
2004,1650.09233907,1207
2005,1676.08806092,1207
2006,1781.17933246,1207
2007,1932.36833807,1207
2008,1983.53311914,1207
2009,1862.74682085,1207
2010,1910.62921943,1207
2011,1882.15083021,1207
2012,1909.50471389,1207
2013,1969.09843441,1207
2014,1836.63623705,1207
2015,1882.04777277,1207
2016,1773.84463248,1207
2017,1716.6846127,1207
1985,1621.62818191,1208
1986,1642.07725469,1208
1987,1644.83293018,1208
1988,1654.54876426,1208
1989,1619.44915191,1208
1990,1692.31336828,1208
1991,1723.59980568,1208
1992,1701.98746838,1208
1993,1722.41109569,1208
1994,1665.85363142,1208
1995,1729.289079,1208
1996,1789.40266708,1208
1997,1831.80833612,1208
1998,1793.29870502,1208
1999,1736.41151016,1208
2000,1621.04809761,1208
2001,1696.91203293,1208
2002,1793.35609183,1208
2003,1858.63173582,1208
2004,1795.39698417,1208
2005,1625.42697344,1208
2006,1629.58630411,1208
2007,1727.77867507,1208
2008,1718.38988734,1208
2009,1593.58460617,1208
2010,1639.96362315,1208
2011,1727.20530886,1208
2012,1702.65117655,1208
2013,1691.56550459,1208
2014,1736.77659229,1208
2015,1781.35543047,1208
2016,1772.67952454,1208
2017,1763.81383432,1208
1985,1299.39240049,1209
1986,1288.15275393,1209
1987,1305.6039396,1209
1988,1307.55201398,1209
1989,1361.90608845,1209
1990,1250.24048587,1209
1991,1384.52288764,1209
1992,1395.43129883,1209
1993,1337.58897955,1209
1994,1341.46368008,1209
1995,1312.34815646,1209
1996,1283.30420179,1209
1997,1261.04356119,1209
1998,1359.49100517,1209
1999,1400.10225603,1209
2000,1441.05062795,1209
2001,1568.80919424,1209
2002,1524.03181319,1209
2003,1434.31684196,1209
2004,1488.72241249,1209
2005,1432.77267348,1209
2006,1380.95099617,1209
2007,1368.68477998,1209
2008,1340.01862818,1209
2009,1374.55344656,1209
2010,1376.68159757,1209
2011,1401.46857747,1209
2012,1559.53643667,1209
2013,1524.43486786,1209
2014,1652.60091788,1209
2015,1662.77774874,1209
2016,1519.40425837,1209
2017,1546.44168641,1209
1985,1643.01450152,1210
1986,1774.11035266,1210
1987,1750.61297634,1210
1988,1747.30520716,1210
1989,1759.17795158,1210
1990,1875.86553232,1210
1991,1818.02149119,1210
1992,1822.07514987,1210
1993,1813.32872462,1210
1994,1805.62011308,1210
1995,1790.52398025,1210
1996,1881.89381857,1210
1997,1746.73670149,1210
1998,1783.17318733,1210
1999,1711.30028928,1210
2000,1686.49105631,1210
2001,1739.37987226,1210
2002,1740.95397172,1210
2003,1760.33149446,1210
2004,1884.35292299,1210
2005,1884.98104193,1210
2006,1738.82930773,1210
2007,1813.20696289,1210
2008,1787.51803272,1210
2009,1702.40002514,1210
2010,1798.20002827,1210
2011,1723.22671366,1210
2012,1586.89202837,1210
2013,1620.36963603,1210
2014,1645.36446093,1210
2015,1646.4756245,1210
2016,1730.53138396,1210
2017,1723.96418073,1210
1985,1479.22775117,1211
1986,1484.97834887,1211
1987,1522.16441231,1211
1988,1493.02340636,1211
1989,1476.9718749,1211
1990,1373.38363691,1211
1991,1424.12398896,1211
1992,1504.50065146,1211
1993,1557.84067786,1211
1994,1599.58379891,1211
1995,1647.89166564,1211
1996,1663.6238189,1211
1997,1589.74507389,1211
1998,1680.14073799,1211
1999,1770.22341827,1211
2000,1787.01227739,1211
2001,1797.20687968,1211
2002,1866.45835684,1211
2003,1832.11686745,1211
2004,1916.42631075,1211
2005,1926.77532319,1211
2006,1959.41287119,1211
2007,1862.31346662,1211
2008,1863.18316522,1211
2009,1928.38360077,1211
2010,1900.62183787,1211
2011,1861.11337677,1211
2012,1900.59142458,1211
2013,1988.00456692,1211
2014,1968.98832572,1211
2015,2024.87977191,1211
2016,1989.92340079,1211
2017,2041.06222709,1211
1985,1349.06139852,1212
1986,1352.84281345,1212
1987,1431.29956646,1212
1988,1460.13287269,1212
1989,1474.37753711,1212
1990,1365.8908335,1212
1991,1249.09595923,1212
1992,1161.85257326,1212
1993,1234.27521275,1212
1994,1183.92762657,1212
1995,1189.09889636,1212
1996,1263.77921543,1212
1997,1220.52931573,1212
1998,1264.31421941,1212
1999,1211.41331119,1212
2000,1084.37539476,1212
2001,1140.81691224,1212
2002,1154.62103589,1212
2003,1185.18753223,1212
2004,1243.42335216,1212
2005,1258.25547109,1212
2006,1231.64366246,1212
2007,1224.91880761,1212
2008,1158.53733262,1212
2009,1048.00638901,1212
2010,1031.99664144,1212
2011,1114.29009393,1212
2012,1032.43522401,1212
2013,883.139754086,1212
2014,901.479919569,1212
2015,833.612064231,1212
2016,856.851829666,1212
2017,1032.05435757,1212
2014,1438.97442404,1213
2015,1413.02882302,1213
2016,1510.21681991,1213
2017,1526.44807879,1213
1996,1368.30103565,1214
1997,1265.63062173,1214
1998,1285.3783941,1214
1999,1231.59898348,1214
2000,1347.93001468,1214
2001,1458.57258763,1214
2002,1543.78326902,1214
2003,1479.23841158,1214
2004,1366.22169705,1214
2005,1398.31383385,1214
2006,1350.91718264,1214
2007,1332.29723418,1214
2008,1364.12744102,1214
2009,1327.8715997,1214
2010,1335.53084122,1214
2011,1415.31742949,1214
2012,1298.79063772,1214
2013,1294.16490866,1214
2014,1349.93657188,1214
2015,1353.23794224,1214
2016,1404.85512271,1214
2017,1344.25401427,1214
1985,1442.84089484,1215
1986,1468.21892112,1215
1987,1410.73106631,1215
1988,1431.94111407,1215
1989,1315.43149122,1215
1990,1272.37202581,1215
1985,1382.80987955,1216
1986,1420.07762985,1216
1987,1421.58126718,1216
1988,1460.02647719,1216
1989,1479.09609553,1216
1990,1486.74007742,1216
1991,1457.88294374,1216
1992,1311.16488955,1216
1993,1372.10299495,1216
1994,1456.34622984,1216
1995,1385.19870182,1216
1996,1283.76047394,1216
1997,1419.04444183,1216
1998,1443.66174437,1216
1999,1370.36237222,1216
2000,1304.57670116,1216
2001,1156.32755807,1216
2002,1255.65032719,1216
2003,1317.23000401,1216
2004,1271.98018485,1216
2005,1177.67609891,1216
2006,1254.96590772,1216
2007,1260.38129935,1216
2008,1316.11366837,1216
2009,1206.65615513,1216
2010,1183.47138353,1216
2011,1209.62997608,1216
2012,1234.72115464,1216
2013,1314.71599935,1216
2014,1368.92705781,1216
2015,1305.75324716,1216
2016,1237.27031677,1216
2017,1174.89984405,1216
1985,1507.72524085,1217
1986,1335.37688888,1217
1987,1328.16293309,1217
1988,1329.30298731,1217
1989,1317.21969492,1217
1990,1319.53483692,1217
1991,1264.48273831,1217
1992,1214.13851211,1217
1993,1160.48683817,1217
1994,1186.53720063,1217
1995,1165.23038615,1217
1996,1310.70346325,1217
1997,1420.89730993,1217
1998,1355.2069496,1217
1999,1369.95607929,1217
2000,1327.00116654,1217
2001,1350.88811434,1217
2002,1354.21842659,1217
2003,1311.28741327,1217
2004,1191.45791427,1217
2005,1290.25418406,1217
2006,1295.83908353,1217
2007,1281.34495296,1217
2008,1256.84171798,1217
2009,1322.11714563,1217
2010,1492.84820315,1217
2011,1596.77871816,1217
2012,1699.66512789,1217
2013,1675.74382734,1217
2014,1722.65540805,1217
2015,1685.09090694,1217
2016,1559.95272546,1217
2017,1581.20792084,1217
1985,1430.22251305,1218
1986,1272.84489045,1218
1987,1267.64276248,1218
1988,1254.49683814,1218
1989,1450.77715305,1218
1990,1589.14853154,1218
1991,1570.00685471,1218
1992,1574.52917364,1218
1993,1555.55631807,1218
1994,1558.89619386,1218
1995,1565.50417851,1218
1996,1527.13892244,1218
1997,1609.12708096,1218
1998,1680.10041546,1218
1999,1482.96842354,1218
2000,1537.35193599,1218
2001,1639.42852464,1218
2002,1753.88712868,1218
2003,1690.35742434,1218
2004,1667.17496099,1218
2005,1621.76371953,1218
2006,1643.24554952,1218
2007,1674.84749452,1218
2008,1511.54622393,1218
2009,1444.1464845,1218
2010,1392.41655744,1218
2011,1491.068784,1218
2012,1471.27966322,1218
2013,1445.89788218,1218
2014,1506.16972627,1218
2015,1542.05933594,1218
2016,1645.40932914,1218
2017,1519.25374638,1218
2000,1349.73227521,1219
2001,1228.97070372,1219
2002,1208.94222033,1219
2003,1186.28022246,1219
2004,1271.68019551,1219
2005,1304.8264123,1219
2006,1341.62393087,1219
2007,1380.77723096,1219
2008,1379.04103838,1219
2009,1270.72318337,1219
2010,1291.59670008,1219
2011,1256.73535683,1219
2012,1307.42193979,1219
2013,1359.42080826,1219
2014,1380.94594957,1219
2015,1455.16275605,1219
2016,1458.64634813,1219
2017,1368.77564938,1219
1985,1465.81583793,1220
1986,1482.53146125,1220
1987,1347.64645347,1220
1988,1253.69253665,1220
1989,1355.94819115,1220
1990,1395.18530328,1220
1991,1385.89621707,1220
1992,1450.11188397,1220
1993,1384.13545208,1220
1994,1255.62814741,1220
1995,1321.35784125,1220
1996,1274.75805717,1220
1997,1334.97537079,1220
1998,1446.96180921,1220
1999,1568.23379989,1220
2000,1669.82241615,1220
2001,1736.78167139,1220
2002,1529.79230393,1220
2003,1406.31335643,1220
2004,1467.14714054,1220
2005,1582.65246283,1220
2006,1664.49169157,1220
2007,1685.64139895,1220
2008,1536.18058245,1220
2009,1537.76041362,1220
2010,1570.5405025,1220
2011,1596.02859792,1220
2012,1454.39497083,1220
2013,1327.31581615,1220
2014,1301.24095944,1220
2015,1492.59238034,1220
2016,1597.37096678,1220
2017,1526.10371322,1220
1985,1432.24665575,1221
1986,1415.80765077,1221
1987,1342.48126328,1221
1988,1413.35949861,1221
1989,1400.57647389,1221
1990,1569.69032519,1221
1991,1506.01532669,1221
1992,1510.48531432,1221
1993,1596.74037304,1221
1994,1455.20752474,1221
1995,1410.75436003,1221
1996,1384.87707574,1221
1997,1259.87877589,1221
1998,1172.06343609,1221
1999,1128.63459373,1221
2000,1215.79482018,1221
2001,1412.36285423,1221
2002,1462.11888255,1221
2003,1564.76943011,1221
2004,1491.12192016,1221
2005,1571.07727395,1221
2006,1559.29006756,1221
2007,1618.7318685,1221
2008,1486.29262715,1221
2009,1494.93743521,1221
2010,1388.1367242,1221
2011,1347.99579985,1221
2012,1386.41184702,1221
2013,1337.52291856,1221
2014,1434.41140308,1221
2015,1401.62110552,1221
2016,1369.45135984,1221
2017,1390.85648869,1221
1985,1506.32517883,1222
1986,1509.44780259,1222
1987,1610.82860463,1222
1988,1624.63804086,1222
1989,1603.17342379,1222
1990,1706.9548771,1222
1991,1693.06550842,1222
1992,1762.09058222,1222
1993,1759.49132739,1222
1994,1550.26899829,1222
1995,1443.58475807,1222
1996,1537.60827451,1222
1997,1528.27594359,1222
1998,1441.25710389,1222
1999,1451.98340081,1222
2000,1449.92731768,1222
2001,1466.09385386,1222
2002,1547.86929717,1222
2003,1465.27267536,1222
2004,1434.82991206,1222
2005,1562.83841549,1222
2006,1643.25564832,1222
2007,1647.99831004,1222
2008,1690.54552403,1222
2009,1717.07337484,1222
2010,1693.6337184,1222
2011,1533.79994704,1222
2012,1505.66044348,1222
2013,1531.43135262,1222
2014,1587.91349038,1222
2015,1529.1203574,1222
2016,1678.23079763,1222
2017,1726.50539599,1222
1985,1559.66339275,1223
1986,1465.64874098,1223
1987,1510.99442424,1223
1988,1381.870806,1223
1989,1335.64552126,1223
2008,1289.29451207,1223
2009,1222.44298695,1223
2010,1239.47877613,1223
2011,1144.90402675,1223
2012,1125.0142302,1223
2013,1149.34345339,1223
2014,1108.1159614,1223
2015,1166.63249407,1223
2016,1276.0714229,1223
2017,1370.21503917,1223
1985,1553.18902207,1224
1986,1556.10702083,1224
1987,1622.28427579,1224
1988,1492.43673033,1224
1989,1338.18209387,1224
1990,1247.44676741,1224
1991,1271.30924552,1224
1992,1378.57655604,1224
1993,1287.08787167,1224
1994,1274.62823533,1224
1995,1209.94360525,1224
1996,1194.218995,1224
1997,1165.17164973,1224
1998,1118.20608024,1224
1999,1013.94911779,1224
2000,953.084768549,1224
2001,1039.12248468,1224
2002,1268.04288865,1224
2003,1295.57142345,1224
2004,1170.36753082,1224
2005,1064.38589701,1224
2006,1104.34083778,1224
2007,1076.11067281,1224
2008,1065.79072752,1224
2009,1086.99163651,1224
2010,1073.17797119,1224
2011,1038.67352253,1224
2012,1090.74021302,1224
2013,1086.81355083,1224
2014,1082.71924455,1224
2015,1199.51103771,1224
2016,1162.47831295,1224
2017,1134.55860684,1224
1985,1384.77845318,1225
1986,1348.08282986,1225
1987,1402.46034321,1225
1988,1444.80989718,1225
1989,1615.56331131,1225
1990,1679.17100132,1225
1991,1601.2063931,1225
1992,1545.87571987,1225
1993,1566.35600933,1225
1994,1562.77455771,1225
1995,1480.28290135,1225
1996,1447.15114557,1225
1997,1405.98412726,1225
1998,1480.88755531,1225
1999,1546.5497559,1225
2000,1468.28964463,1225
2001,1344.19830796,1225
2002,1307.2733155,1225
2003,1356.92533691,1225
2004,1416.91070412,1225
2005,1355.65688748,1225
2006,1278.37486482,1225
2007,1216.66905146,1225
2008,1269.86815648,1225
2009,1410.2750538,1225
2010,1490.20981851,1225
2011,1553.28411712,1225
2012,1571.18309437,1225
2013,1502.25873569,1225
2014,1436.22217185,1225
2015,1390.47047975,1225
2016,1434.36856202,1225
2017,1450.72827029,1225
1985,1446.12713717,1226
1986,1450.19508639,1226
1987,1476.12666968,1226
1988,1462.41087942,1226
1989,1342.81078229,1226
1990,1283.11074372,1226
1991,1305.99050628,1226
1992,1319.57960478,1226
1993,1343.61894502,1226
1994,1457.02426718,1226
1995,1484.67228077,1226
1996,1409.31962522,1226
1997,1388.91207524,1226
1998,1274.25213154,1226
1999,1243.27831677,1226
2000,1254.92298399,1226
2001,1338.65622155,1226
2002,1301.42217622,1226
2003,1370.69642836,1226
2004,1337.76630243,1226
2005,1286.91335167,1226
2006,1344.96028856,1226
2007,1400.15578582,1226
2008,1349.08634155,1226
2009,1401.44160417,1226
2010,1309.83195054,1226
2011,1280.44515749,1226
2012,1264.84091195,1226
2013,1226.12695836,1226
2014,1270.62489694,1226
2015,1240.15742509,1226
2016,1305.19839357,1226
2017,1206.36810904,1226
1985,1433.65384243,1227
1986,1417.41339044,1227
1987,1463.01116775,1227
1988,1360.95094234,1227
1989,1421.42345208,1227
1990,1460.64506209,1227
1991,1442.7408991,1227
1992,1512.32222267,1227
1993,1515.34310377,1227
1994,1589.99657911,1227
1995,1626.24065503,1227
1996,1457.55576026,1227
1997,1505.18927503,1227
1998,1640.3610101,1227
1999,1438.92138055,1227
2000,1402.15814188,1227
2001,1429.11871097,1227
2002,1508.95119207,1227
2003,1619.06460762,1227
2004,1710.7858346,1227
2005,1619.48423205,1227
2006,1574.34079817,1227
2007,1511.90408559,1227
2008,1570.0701013,1227
2009,1580.86973756,1227
2010,1453.21740505,1227
2011,1389.07037301,1227
2012,1334.67232118,1227
2013,1437.7056805,1227
2014,1356.09158937,1227
2015,1349.06875101,1227
2016,1256.88919585,1227
2017,1336.0234391,1227
1985,1653.1807968,1228
1986,1719.35736876,1228
1987,1800.75209378,1228
1988,1825.49786734,1228
1989,1905.16804179,1228
1990,1893.26135404,1228
1991,1806.89244955,1228
1992,1738.44904922,1228
1993,1759.0676846,1228
1994,1792.23120228,1228
1995,1799.43277072,1228
1996,1804.13559139,1228
1997,1848.6323496,1228
1998,1878.23524295,1228
1999,1778.36578687,1228
2000,1871.84076829,1228
2001,1960.77594195,1228
2002,1956.04496368,1228
2003,1987.58146775,1228
2004,1959.51265265,1228
2005,2069.20082624,1228
2006,2022.78972497,1228
2007,1906.14120709,1228
2008,1801.24550969,1228
2009,1842.14201136,1228
2010,1809.1754638,1228
2011,1816.8710913,1228
2012,1747.70664344,1228
2013,1788.08467657,1228
2014,1785.35380134,1228
2015,1780.67522371,1228
2016,1698.70841813,1228
2017,1726.04036251,1228
1985,1577.50099545,1229
1986,1550.19286442,1229
1987,1588.13410737,1229
1988,1614.9505079,1229
1989,1533.88530628,1229
1990,1569.69115272,1229
1991,1412.8300423,1229
1992,1516.01904368,1229
1993,1578.55304024,1229
1994,1594.00090672,1229
1995,1607.26409808,1229
1996,1638.69440284,1229
1997,1720.17337149,1229
1998,1765.56564963,1229
1999,1646.79401145,1229
2000,1515.09596275,1229
2001,1600.3150741,1229
2002,1586.75901433,1229
2003,1470.46684107,1229
2004,1436.97676136,1229
2005,1510.13390246,1229
2006,1453.31745826,1229
2007,1540.5956613,1229
2008,1683.2580865,1229
2009,1753.16325958,1229
2010,1735.83775427,1229
2011,1570.22611661,1229
2012,1614.48671976,1229
2013,1641.67344109,1229
2014,1599.62486556,1229
2015,1668.40010468,1229
2016,1643.2259683,1229
2017,1779.6174054,1229
2014,1478.20500586,1230
2015,1470.32858769,1230
2016,1472.98562318,1230
